,Sex,Age,EducationLevel,HouseholdPosition,HouseholdSize,Country,EconomicStatus,CurEcoActivity,MaritalStatus,Occupation
13133,2,16,4,4,4,1,3,3,1,1
13134,1,21,5,3,2,1,1,2,2,0
13135,2,27,6,2,4,1,1,5,2,0
13136,2,16,4,5,1,1,1,1,1,1
13137,1,22,2,2,4,1,1,1,2,1
13138,2,18,3,6,4,1,1,5,1,1
13139,1,27,6,2,3,1,1,2,2,0
13140,2,16,4,4,4,1,1,3,1,1
13141,1,47,3,8,4,1,2,11,2,0
13142,1,32,6,3,2,1,1,5,2,0
13143,1,21,4,4,2,1,1,1,1,1
13144,2,32,6,2,5,1,1,5,2,0
13145,1,21,4,2,6,1,1,1,2,0
13146,1,27,6,1,2,1,1,2,1,0
13147,2,32,6,7,3,1,1,5,4,0
13148,1,21,6,1,2,1,1,5,1,0
13149,1,32,4,2,5,1,1,1,2,0
13150,2,27,4,2,4,2,2,8,2,1
13151,2,37,3,3,2,1,2,8,2,1
13152,2,18,6,5,1,1,1,3,1,0
13153,1,27,4,2,3,1,1,2,2,0
13154,2,16,3,2,3,1,1,3,2,1
13155,1,37,4,5,1,3,1,8,4,1
13156,2,32,3,3,2,1,1,2,2,1
13157,2,37,3,2,3,1,1,2,2,1
13158,1,42,5,3,2,1,1,1,2,0
13159,1,21,4,2,3,2,1,9,2,1
13160,2,22,6,5,1,1,1,5,1,0
13161,1,18,4,4,3,1,1,8,1,1
13162,1,21,6,3,2,1,1,4,2,1
13163,1,27,4,3,2,1,1,8,2,1
13164,1,32,4,2,3,1,1,1,2,0
13165,1,32,3,3,2,1,1,4,2,1
13166,1,22,2,2,4,2,1,7,2,1
13167,1,22,4,2,5,1,1,7,2,1
13168,2,18,4,1,2,1,1,1,1,1
13169,2,22,6,6,4,1,1,3,1,0
13170,2,21,3,3,2,1,1,4,2,1
13171,1,18,6,3,2,1,1,8,2,0
13172,2,18,4,6,3,1,1,1,1,1
13173,1,21,3,2,5,1,1,6,2,1
13174,2,32,2,2,3,1,1,2,2,1
13175,1,21,6,1,2,1,1,7,1,0
13176,1,37,1,2,3,1,1,1,2,0
13177,2,27,4,2,5,1,1,5,2,0
13178,1,27,3,2,3,1,2,2,2,1
13179,2,22,5,2,4,1,1,3,2,1
13180,2,22,2,5,1,1,1,1,1,1
13181,1,47,6,3,2,1,1,5,2,0
13182,1,59,2,4,6,1,3,2,1,1
13183,2,16,5,4,3,1,3,8,1,1
13184,2,22,4,3,2,1,1,3,2,0
13185,2,32,6,7,3,1,1,6,4,0
13186,2,21,6,2,4,1,1,5,2,0
13187,1,21,4,1,2,1,1,2,1,0
13188,1,21,4,2,3,1,1,4,2,0
13189,1,37,4,3,2,1,1,4,2,1
13190,2,27,4,2,4,1,1,2,2,1
13191,1,16,4,4,3,1,3,7,1,1
13192,2,42,3,3,2,1,2,7,2,0
13193,2,21,6,2,4,1,1,2,2,1
13194,1,21,6,3,2,1,1,2,2,0
13195,1,37,4,2,3,3,1,4,2,1
13196,2,16,5,3,2,1,1,4,2,0
13197,2,32,4,3,2,1,1,3,2,1
13198,1,18,3,1,2,1,1,1,1,1
13199,1,32,6,2,3,1,1,6,2,0
13200,1,22,6,5,1,1,2,2,1,0
13201,2,27,6,2,5,1,1,5,2,0
13202,2,21,3,6,4,1,1,8,1,1
13203,2,21,6,1,2,1,1,5,1,0
13204,1,42,4,3,2,1,1,4,2,1
13205,2,18,3,1,2,1,1,1,1,1
13206,2,21,6,5,1,1,1,6,1,0
13207,1,59,3,4,4,1,3,4,1,1
13208,1,21,5,2,4,1,1,4,2,0
13209,2,32,4,2,3,1,1,7,2,1
13210,1,27,4,2,3,1,1,1,2,0
13211,2,16,4,1,2,1,1,7,1,1
13212,1,27,4,2,5,1,1,6,2,0
13213,2,37,3,3,2,1,1,7,2,1
13214,1,18,3,1,2,1,1,1,1,1
13215,2,22,4,2,3,1,1,7,2,1
13216,2,32,4,2,4,1,1,1,2,0
13217,1,37,4,3,2,3,1,2,2,1
13218,2,37,6,1,2,1,1,1,1,1
13219,2,32,6,3,2,1,1,5,2,0
13220,2,22,6,2,5,2,2,4,2,0
13221,1,22,5,2,5,1,1,12,2,0
13222,2,16,5,1,2,2,3,1,1,1
13223,1,27,4,2,4,1,1,6,2,1
13224,2,22,4,2,3,1,1,3,2,1
13225,2,22,6,2,4,1,1,4,2,0
13226,1,27,6,2,5,1,1,10,2,0
13227,1,52,4,3,2,1,1,8,2,0
13228,1,32,4,3,2,1,1,1,2,1
13229,1,42,4,3,2,1,1,12,2,0
13230,2,27,3,5,1,1,1,8,1,1
13231,2,22,3,2,3,1,1,1,2,1
13232,1,32,4,2,3,1,1,7,2,1
13233,2,59,4,4,4,1,3,2,1,1
13234,2,16,4,4,4,1,3,1,1,1
13235,2,22,4,2,5,1,1,3,2,1
13236,2,59,4,4,3,1,3,3,1,1
13237,2,22,4,2,4,1,1,3,2,1
13238,1,32,4,2,3,1,1,4,2,0
13239,2,18,6,2,3,2,1,2,2,0
13240,1,22,5,2,4,1,1,1,2,0
13241,2,16,5,4,6,1,3,3,1,0
13242,2,21,2,2,3,2,1,9,2,1
13243,2,18,6,1,2,1,1,3,1,0
13244,1,27,6,6,3,1,1,3,1,0
13245,2,59,4,5,1,1,3,2,1,1
13246,2,32,4,2,5,1,1,7,2,1
13247,1,21,4,2,4,1,1,12,2,0
13248,1,37,6,2,3,1,1,5,2,0
13249,2,32,2,5,1,1,1,1,4,1
13250,1,21,6,6,3,1,2,12,4,0
13251,1,42,4,1,2,1,1,2,4,1
13252,2,27,2,2,3,1,1,2,2,1
13253,1,59,3,4,5,1,1,2,1,1
13254,2,16,4,4,4,1,1,9,1,1
13255,1,16,4,4,3,1,3,1,1,1
13256,1,32,6,2,3,1,1,5,2,0
13257,2,21,3,4,2,1,1,3,1,1
13258,2,18,6,1,2,1,1,5,1,0
13259,2,21,4,2,3,1,1,12,2,1
13260,2,59,3,4,4,1,1,1,1,1
13261,2,22,4,7,2,3,1,1,1,1
13262,2,37,3,3,2,1,1,3,2,1
13263,2,37,3,3,2,1,1,3,2,1
13264,1,21,5,3,2,1,1,1,2,0
13265,2,27,4,2,5,1,1,1,2,1
13266,2,22,2,2,4,1,1,1,2,1
13267,1,32,5,2,4,1,1,5,2,0
13268,1,22,4,2,4,1,1,6,2,1
13269,2,27,3,1,2,1,1,3,1,1
13270,2,37,3,7,2,1,1,6,4,1
13271,2,59,4,4,4,1,3,1,1,1
13272,1,59,4,4,5,1,1,2,1,1
13273,2,37,3,2,3,1,1,8,2,1
13274,2,21,4,3,2,1,1,4,2,1
13275,2,37,4,5,1,1,2,9,3,0
13276,1,27,6,2,4,1,1,2,2,0
13277,2,59,3,4,4,1,1,2,1,1
13278,1,22,4,2,6,1,2,1,2,0
13279,2,42,2,3,2,1,1,2,2,1
13280,1,37,6,3,2,1,2,2,2,0
13281,2,22,3,2,4,1,1,6,2,0
13282,2,18,3,2,4,1,1,2,2,1
13283,2,37,4,2,3,1,1,3,2,0
13284,2,59,4,4,5,1,1,1,1,1
13285,1,21,6,5,1,1,1,4,1,0
13286,2,16,4,2,4,1,1,8,2,1
13287,2,18,4,6,4,1,1,3,1,1
13288,2,32,3,2,5,1,1,2,2,1
13289,2,27,4,7,2,1,1,3,4,0
13290,1,27,2,2,5,1,1,2,2,1
13291,2,21,4,5,1,1,1,4,1,1
13292,2,22,4,2,5,1,1,5,2,0
13293,2,27,4,7,3,1,1,4,4,1
13294,1,42,4,2,3,1,1,3,2,1
13295,1,42,3,3,2,1,1,4,2,1
13296,1,18,6,1,2,1,1,2,1,0
13297,1,16,3,1,2,1,1,4,1,1
13298,1,18,6,5,1,1,3,6,1,0
13299,1,42,6,2,4,1,1,6,2,0
13300,2,27,6,2,4,1,1,5,2,0
13301,1,27,6,2,4,1,1,1,2,0
13302,2,22,3,1,2,1,1,4,1,1
13303,1,18,4,1,2,1,1,2,1,0
13304,2,18,6,1,2,1,1,2,1,0
13305,2,59,3,4,3,1,3,3,1,1
13306,1,47,4,2,3,1,1,1,2,1
13307,1,22,6,5,1,1,1,2,1,0
13308,1,37,6,2,3,1,1,2,2,0
13309,1,22,6,2,4,1,1,7,2,0
13310,2,37,4,3,2,1,1,3,2,1
13311,1,18,4,1,2,1,1,4,1,0
13312,2,16,3,6,3,1,1,2,1,1
13313,2,21,6,2,3,1,1,6,2,1
13314,2,21,6,1,2,3,1,1,1,0
13315,2,16,6,4,4,1,1,5,1,0
13316,1,27,3,2,4,1,1,7,2,1
13317,1,42,4,3,2,1,1,1,2,1
13318,1,21,6,2,3,1,1,4,2,0
13319,2,21,6,2,3,1,1,6,2,0
13320,1,22,4,2,4,1,1,8,2,1
13321,1,18,3,1,2,1,1,2,1,1
13322,1,37,4,3,2,1,1,7,2,0
13323,1,37,6,3,2,1,1,2,2,0
13324,1,37,6,3,2,1,1,4,2,0
13325,1,18,6,2,3,1,1,12,2,0
13326,1,21,3,2,3,1,1,2,2,1
13327,1,18,6,1,2,1,1,2,1,0
13328,1,22,6,2,4,1,1,3,2,0
13329,1,59,3,4,5,1,3,7,1,1
13330,1,47,4,3,2,1,1,6,2,0
13331,1,37,6,2,4,1,1,5,2,0
13332,1,37,6,2,3,1,1,4,2,0
13333,2,27,4,2,3,1,1,6,2,1
13334,1,59,2,4,3,1,3,1,1,1
13335,2,18,3,2,4,1,1,6,2,1
13336,1,27,6,2,5,1,1,4,2,0
13337,1,37,2,3,2,1,1,7,2,1
13338,1,21,3,2,4,1,1,1,2,1
13339,1,21,6,2,3,1,1,6,2,0
13340,1,22,4,2,3,1,1,1,2,0
13341,1,21,6,2,3,1,1,2,2,0
13342,1,37,2,1,2,1,1,2,4,1
13343,1,32,4,2,3,1,1,12,2,0
13344,2,16,4,1,2,1,1,3,1,1
13345,1,18,4,5,1,1,1,1,1,1
13346,1,32,4,2,4,1,1,1,2,1
13347,1,32,3,3,2,1,1,12,2,1
13348,1,42,6,3,2,1,2,7,2,0
13349,1,37,5,2,3,1,1,4,2,1
13350,1,32,6,2,6,1,1,5,2,0
13351,2,21,3,1,2,1,1,2,1,1
13352,1,37,4,3,2,1,1,12,2,0
13353,2,21,6,1,2,1,1,10,1,1
13354,2,22,4,2,4,1,1,2,2,1
13355,1,21,6,3,2,1,1,2,2,0
13356,1,32,4,2,4,1,2,4,2,0
13357,2,21,6,3,2,1,1,2,2,0
13358,2,21,4,6,4,1,1,2,1,1
13359,1,22,6,5,1,1,1,2,1,0
13360,2,16,4,4,4,1,1,9,1,1
13361,1,18,6,1,2,1,1,2,1,0
13362,1,42,6,3,2,1,1,5,2,0
13363,1,16,4,5,1,1,3,7,1,1
13364,2,42,3,3,2,1,1,1,2,1
13365,1,27,6,2,4,1,1,4,2,0
13366,2,27,4,3,2,1,1,4,2,1
13367,1,16,4,5,1,1,3,5,1,1
13368,2,18,6,5,1,2,1,10,1,1
13369,2,27,3,2,4,1,1,1,2,1
13370,1,37,6,3,2,1,1,2,2,0
13371,2,37,3,2,3,1,2,1,2,1
13372,1,37,6,2,5,1,1,10,2,0
13373,1,21,4,5,1,1,1,4,1,0
13374,1,37,3,2,6,1,2,11,2,0
13375,1,16,5,4,5,1,3,7,1,1
13376,1,27,5,2,4,1,1,1,2,0
13377,2,42,2,1,2,1,1,4,3,1
13378,2,22,3,2,4,1,1,1,2,1
13379,2,27,4,5,1,3,1,3,4,1
13380,1,37,2,2,4,1,1,4,2,1
13381,1,32,3,2,6,1,2,11,2,0
13382,1,27,2,6,3,3,1,8,4,1
13383,2,16,4,1,2,1,1,3,1,1
13384,2,32,6,2,4,1,1,5,2,0
13385,2,27,6,2,3,1,1,4,2,1
13386,2,59,3,4,4,1,1,1,1,1
13387,2,27,3,2,4,1,1,8,2,1
13388,1,32,4,2,3,1,2,12,2,1
13389,2,27,6,2,5,1,1,3,2,0
13390,1,27,3,3,2,1,1,7,2,1
13391,1,27,4,2,4,1,2,11,2,0
13392,1,22,4,2,4,1,1,4,2,0
13393,1,27,6,2,4,1,1,2,2,0
13394,2,37,4,3,2,1,1,9,2,0
13395,1,37,5,3,2,1,1,1,2,0
13396,2,32,6,2,4,1,1,5,2,0
13397,1,47,2,2,3,1,1,4,2,0
13398,1,59,3,4,4,1,1,9,1,1
13399,1,37,4,3,2,1,1,5,2,0
13400,2,27,6,3,2,1,1,3,2,0
13401,1,22,6,2,4,1,1,3,2,0
13402,2,27,3,2,4,1,1,9,2,1
13403,2,27,4,2,3,1,1,4,2,1
13404,1,42,3,3,2,1,1,2,2,0
13405,2,21,5,2,3,1,1,4,2,0
13406,2,27,3,2,4,1,1,3,2,1
13407,1,27,6,2,4,1,1,6,2,0
13408,2,27,6,2,5,1,1,3,2,0
13409,2,32,3,3,2,1,1,6,2,0
13410,2,18,6,5,1,1,1,1,1,1
13411,2,32,6,6,4,1,1,5,4,0
13412,2,22,4,3,2,1,1,3,2,1
13413,2,59,3,4,4,1,3,12,1,1
13414,2,21,3,2,4,1,1,4,2,1
13415,2,32,4,1,2,3,1,7,1,1
13416,1,47,2,3,2,1,1,4,2,1
13417,1,37,4,6,5,3,1,5,1,0
13418,1,37,4,2,3,1,1,6,2,1
13419,1,21,6,5,1,1,1,2,1,0
13420,1,21,4,2,3,1,1,2,2,0
13421,2,21,6,1,2,1,1,5,1,0
13422,1,22,1,2,4,2,1,4,2,0
13423,1,32,6,7,4,3,1,2,4,1
13424,1,21,4,5,1,1,1,11,1,0
13425,2,59,3,4,4,1,1,1,1,1
13426,1,42,6,3,2,1,1,2,2,0
13427,2,37,3,3,2,1,1,3,2,1
13428,1,22,3,2,3,1,1,1,2,1
13429,2,37,4,2,4,1,1,9,2,1
13430,2,59,4,4,6,1,3,1,1,1
13431,1,42,2,5,1,1,1,1,4,1
13432,1,21,6,2,4,1,1,5,2,0
13433,1,27,6,2,6,1,1,4,2,0
13434,1,37,6,3,2,1,1,4,2,0
13435,1,42,6,2,3,1,1,5,2,0
13436,1,32,3,3,2,1,1,4,2,1
13437,2,18,4,3,2,1,1,1,2,0
13438,1,37,4,3,2,1,1,10,2,0
13439,2,59,4,4,3,1,3,2,1,1
13440,2,59,3,4,2,1,1,1,1,1
13441,2,37,4,5,1,1,1,3,4,1
13442,1,21,6,1,2,1,1,2,1,1
13443,1,27,4,5,1,1,1,12,1,0
13444,2,18,3,5,1,1,1,1,1,1
13445,1,37,2,3,2,1,1,3,2,1
13446,2,22,4,3,2,1,1,6,2,1
13447,1,22,6,2,4,1,1,7,2,0
13448,2,27,4,7,3,1,1,8,4,1
13449,2,22,4,2,3,1,1,5,2,0
13450,2,22,4,2,5,1,1,1,2,1
13451,1,16,2,2,5,3,1,5,2,1
13452,1,32,6,2,5,1,1,10,2,0
13453,2,27,4,2,5,1,1,4,2,1
13454,1,22,4,2,4,1,1,4,2,0
13455,2,21,4,3,2,1,1,3,2,1
13456,2,42,4,3,2,1,1,2,2,0
13457,1,59,3,4,4,1,1,2,1,1
13458,2,22,4,3,2,1,1,4,2,1
13459,2,27,4,2,3,1,1,3,2,1
13460,1,32,6,2,5,1,1,4,2,0
13461,1,37,4,2,3,1,1,2,2,1
13462,1,37,6,2,3,1,1,5,2,0
13463,2,18,5,3,2,1,1,1,2,1
13464,1,32,6,2,4,1,1,7,2,0
13465,2,21,4,5,1,1,1,3,1,1
13466,2,16,3,4,3,1,1,8,1,1
13467,2,27,6,2,4,1,1,6,2,0
13468,1,47,3,2,4,1,2,11,2,0
13469,1,21,6,5,1,1,1,1,1,0
13470,1,42,2,2,3,1,1,7,2,1
13471,1,27,4,2,4,1,1,10,2,0
13472,2,27,6,2,4,1,1,3,2,0
13473,2,27,3,2,4,1,2,2,2,0
13474,1,42,6,3,2,1,1,6,2,0
13475,2,22,4,2,4,1,1,3,2,1
13476,1,37,4,3,2,1,1,6,2,1
13477,2,21,4,5,1,1,1,7,1,1
13478,1,21,3,2,4,1,1,1,2,0
13479,2,22,6,2,4,1,1,3,2,0
13480,2,27,6,3,2,1,1,5,2,0
13481,2,32,3,2,3,1,1,1,2,1
13482,2,32,3,2,3,1,1,2,2,1
13483,1,21,2,1,2,1,1,7,1,1
13484,2,18,4,1,2,1,1,2,1,0
13485,2,21,4,5,1,1,1,2,1,0
13486,1,22,6,2,3,1,1,2,2,0
13487,2,37,4,2,3,1,1,3,2,1
13488,2,32,4,2,3,1,1,1,2,1
13489,1,32,6,7,2,1,1,7,2,0
13490,1,27,6,1,2,1,1,2,4,0
13491,2,37,3,3,2,1,1,5,2,1
13492,2,21,4,2,4,1,1,3,2,1
13493,2,27,6,2,4,1,1,5,2,0
13494,1,42,4,6,3,1,1,4,4,0
13495,1,21,4,4,3,1,1,9,1,1
13496,2,18,6,1,2,2,1,1,1,1
13497,2,32,2,2,3,1,1,7,2,1
13498,2,42,4,3,2,1,2,5,2,0
13499,2,59,3,4,3,1,1,1,1,1
13500,2,27,6,7,3,1,1,3,1,0
13501,2,32,3,2,4,1,1,1,2,1
13502,2,42,4,7,3,1,1,5,2,0
13503,1,21,4,2,3,1,1,2,2,0
13504,2,47,6,5,1,1,2,3,2,0
13505,2,32,4,7,2,1,1,11,1,1
13506,1,21,6,3,2,1,1,4,2,0
13507,1,32,4,2,5,1,1,4,2,1
13508,1,32,2,2,3,3,1,9,2,1
13509,2,27,6,2,3,1,1,5,2,0
13510,1,22,6,2,4,1,1,4,2,0
13511,2,27,4,2,3,3,1,3,2,1
13512,1,21,6,2,4,1,1,5,2,1
13513,1,37,4,3,2,1,1,5,2,0
13514,1,27,6,2,4,1,1,5,2,0
13515,2,18,4,6,3,1,1,1,1,1
13516,2,21,6,3,2,1,1,10,2,0
13517,1,42,6,5,1,1,1,3,4,0
13518,1,32,4,2,4,3,1,2,2,1
13519,2,32,6,2,3,1,1,5,2,0
13520,2,18,4,3,2,1,1,3,2,0
13521,1,22,3,2,4,1,1,7,2,1
13522,2,32,4,2,4,1,2,8,2,1
13523,1,22,6,1,2,2,1,7,1,0
13524,2,32,4,2,4,1,2,3,2,1
13525,1,16,4,5,1,1,1,2,1,0
13526,1,27,6,2,5,1,1,4,2,0
13527,1,59,3,4,6,1,3,8,1,1
13528,1,18,3,6,3,1,1,6,1,1
13529,2,32,4,2,3,1,1,4,2,1
13530,2,32,3,2,5,3,1,2,2,1
13531,1,22,4,2,3,1,1,4,2,0
13532,1,52,6,3,2,1,1,2,2,0
13533,2,27,6,3,2,1,1,8,2,0
13534,2,27,4,2,4,1,1,2,2,0
13535,2,32,1,1,2,1,1,6,1,1
13536,2,27,6,2,4,1,1,5,2,0
13537,1,21,5,2,6,2,1,4,2,0
13538,1,22,6,2,3,3,1,4,2,0
13539,1,21,6,1,2,1,1,7,1,0
13540,1,22,5,1,2,1,1,3,1,1
13541,2,59,2,4,5,1,3,2,1,1
13542,2,16,5,1,2,1,1,6,1,1
13543,2,18,6,2,3,1,1,2,2,1
13544,1,59,4,4,5,1,3,4,1,1
13545,1,37,6,5,1,1,1,6,1,0
13546,2,32,4,2,4,1,1,12,2,1
13547,2,22,6,2,5,1,1,3,2,0
13548,2,16,4,4,3,1,3,1,1,1
13549,1,27,6,2,4,2,1,3,2,0
13550,2,27,4,2,3,1,1,2,2,1
13551,2,16,4,4,4,1,1,9,1,1
13552,2,27,3,7,3,1,1,4,4,1
13553,2,27,6,3,2,1,1,5,2,0
13554,1,16,3,4,6,1,1,9,1,1
13555,1,37,2,2,5,1,1,2,2,0
13556,2,21,2,7,2,1,1,2,1,1
13557,1,32,4,2,4,1,1,4,2,1
13558,2,16,6,1,2,1,1,1,1,1
13559,2,16,4,4,4,1,3,9,1,1
13560,1,37,3,2,6,1,1,4,2,1
13561,1,27,4,2,4,1,1,4,2,1
13562,1,42,4,3,2,1,1,10,2,0
13563,1,18,6,5,1,1,1,1,1,1
13564,2,32,3,2,3,1,1,1,2,1
13565,2,18,4,6,3,1,1,9,1,1
13566,1,42,4,3,2,1,1,4,2,0
13567,2,42,4,3,2,1,1,1,2,1
13568,2,27,3,2,4,1,1,8,2,1
13569,2,21,4,1,2,1,1,1,1,1
13570,1,22,3,3,2,1,2,9,2,0
13571,1,47,4,3,2,1,2,1,2,1
13572,1,18,6,1,2,1,1,8,1,0
13573,1,22,4,2,4,1,1,1,2,1
13574,2,21,6,7,3,1,1,3,4,0
13575,1,37,4,8,4,2,1,7,3,1
13576,1,22,6,2,4,2,2,9,2,0
13577,2,42,6,2,4,1,1,5,2,0
13578,2,16,4,4,4,1,3,5,1,0
13579,2,27,3,2,3,1,1,4,2,1
13580,2,37,3,3,3,1,1,1,2,1
13581,2,37,2,3,2,3,1,2,2,1
13582,2,59,4,4,4,1,3,4,1,1
13583,1,32,4,3,2,1,1,12,2,0
13584,2,27,3,2,4,1,1,1,2,1
13585,1,18,5,8,2,1,3,2,1,0
13586,2,21,3,2,4,1,1,8,2,1
13587,2,32,6,3,2,1,1,6,2,0
13588,1,27,4,2,5,1,2,1,2,0
13589,1,32,6,5,1,3,2,2,2,0
13590,2,37,3,2,3,1,1,1,2,1
13591,1,22,3,5,1,3,2,9,1,0
13592,2,32,4,7,2,1,1,3,4,1
13593,1,59,3,4,5,1,3,2,1,1
13594,1,42,4,2,5,1,1,1,2,1
13595,2,32,4,2,4,1,2,1,2,0
13596,2,22,2,2,6,3,1,9,2,1
13597,2,37,6,3,2,1,1,3,2,0
13598,2,18,3,1,2,1,1,6,1,1
13599,1,27,3,5,1,1,1,7,1,1
13600,1,59,3,4,4,1,3,1,1,1
13601,1,21,4,2,5,1,1,1,2,0
13602,2,37,3,5,1,1,1,6,1,1
13603,2,22,4,2,4,1,1,1,2,1
13604,1,16,4,4,3,1,1,2,1,1
13605,2,21,2,7,2,1,1,3,4,1
13606,1,21,3,3,2,1,1,1,2,1
13607,1,22,6,2,4,1,1,1,2,1
13608,2,21,4,2,4,1,1,2,2,1
13609,1,37,4,2,3,1,1,2,2,0
13610,1,42,4,3,2,1,1,12,2,0
13611,1,32,2,2,4,1,1,2,2,1
13612,1,32,4,3,2,1,1,4,2,0
13613,1,21,6,3,2,1,1,8,2,0
13614,2,22,3,2,4,1,1,2,2,1
13615,1,27,6,2,5,1,1,1,2,0
13616,2,59,5,4,4,1,3,9,1,1
13617,2,16,2,4,4,1,1,2,1,1
13618,1,18,6,2,4,1,1,2,2,0
13619,1,16,4,4,5,1,1,1,1,1
13620,2,16,6,1,2,1,1,2,1,0
13621,1,59,3,4,4,1,3,2,1,1
13622,1,21,4,1,2,1,2,2,1,0
13623,2,32,4,3,2,1,1,8,2,0
13624,1,27,6,6,5,1,1,3,1,0
13625,1,32,4,2,6,1,1,12,2,0
13626,1,21,4,2,3,1,1,4,2,0
13627,2,32,4,2,4,1,1,2,2,1
13628,2,42,4,3,2,1,1,5,2,1
13629,2,16,5,4,2,1,1,2,1,1
13630,1,16,3,4,5,1,1,1,1,1
13631,2,18,3,6,3,1,1,2,1,1
13632,2,18,6,4,3,1,1,7,1,0
13633,2,21,5,1,2,1,1,3,1,1
13634,1,32,2,2,3,1,1,5,2,1
13635,2,32,6,2,5,1,1,5,2,0
13636,1,16,2,5,1,1,1,1,1,1
13637,1,16,4,4,6,1,1,2,1,0
13638,2,16,4,4,3,1,1,3,1,1
13639,1,42,4,3,2,1,1,4,2,0
13640,1,27,2,5,1,1,1,2,1,1
13641,1,22,2,2,5,1,2,1,2,0
13642,1,21,6,6,3,1,1,7,1,1
13643,1,22,6,2,5,1,1,5,2,0
13644,2,32,6,1,2,1,1,5,4,0
13645,1,37,6,1,2,1,1,6,4,0
13646,2,21,6,1,2,1,1,2,1,0
13647,2,22,4,3,2,1,2,1,2,0
13648,2,21,4,2,4,1,1,3,2,1
13649,1,21,3,3,2,1,1,9,2,1
13650,1,21,4,1,2,1,1,4,1,1
13651,1,32,3,2,5,1,2,7,2,1
13652,2,16,6,4,4,1,1,2,1,0
13653,2,27,6,7,2,1,1,2,1,1
13654,2,21,4,2,3,1,1,1,2,1
13655,1,18,4,1,2,1,1,6,1,1
13656,2,16,5,4,3,1,1,1,1,1
13657,1,22,6,3,2,1,1,2,2,0
13658,2,22,6,6,4,1,1,3,1,0
13659,1,27,4,2,3,1,1,1,2,0
13660,1,32,4,6,4,1,1,2,4,0
13661,1,22,4,2,4,1,1,4,2,1
13662,1,21,4,3,2,2,1,4,2,0
13663,1,27,4,5,1,1,1,6,1,1
13664,2,59,3,4,3,1,1,2,1,1
13665,2,21,4,2,3,1,1,1,2,1
13666,2,37,3,2,3,1,1,12,2,1
13667,1,42,4,3,2,1,1,4,2,0
13668,2,47,3,5,1,1,1,12,4,0
13669,1,22,3,4,3,1,1,2,1,1
13670,1,37,3,2,3,1,1,6,2,1
13671,1,22,6,1,2,1,1,7,1,0
13672,2,27,4,3,2,1,1,12,2,1
13673,2,16,6,1,2,1,1,1,1,1
13674,1,16,6,4,3,1,3,2,1,1
13675,2,27,4,2,5,1,1,2,2,1
13676,2,18,4,5,1,1,1,1,1,1
13677,2,32,6,1,2,1,1,5,1,0
13678,2,27,2,2,5,1,1,3,2,1
13679,1,16,3,4,4,1,1,1,1,1
13680,1,32,6,2,5,1,1,5,2,0
13681,2,27,3,7,2,1,1,4,4,1
13682,2,32,4,2,4,1,1,9,2,1
13683,2,37,6,2,3,1,1,8,2,0
13684,2,21,6,2,4,1,1,8,2,0
13685,2,27,2,2,5,1,1,1,2,1
13686,2,22,3,2,3,1,1,1,2,1
13687,2,59,2,4,5,1,3,2,1,1
13688,1,27,2,2,3,1,1,12,2,0
13689,2,22,6,2,4,1,1,5,2,0
13690,1,27,4,2,4,3,1,3,2,0
13691,2,22,3,2,4,1,1,2,2,1
13692,1,32,4,5,1,1,1,1,1,1
13693,2,37,3,7,2,1,1,9,4,1
13694,2,37,3,7,2,1,2,1,3,0
13695,2,18,2,2,4,3,1,8,2,1
13696,1,37,6,2,3,1,1,5,2,0
13697,2,22,6,2,4,1,1,2,2,0
13698,1,37,3,2,4,1,1,12,2,1
13699,2,18,4,1,2,1,1,10,1,1
13700,2,22,3,2,6,1,1,1,2,1
13701,2,18,3,2,4,1,2,11,2,0
13702,1,32,3,2,4,1,1,6,2,0
13703,2,32,2,2,4,1,1,7,2,1
13704,2,37,6,2,4,1,1,5,2,0
13705,1,37,2,2,3,1,1,12,2,0
13706,2,32,4,7,2,2,1,3,4,1
13707,1,21,6,2,4,1,1,7,2,0
13708,2,27,3,2,3,1,1,1,2,1
13709,2,27,3,6,4,3,1,5,4,1
13710,1,37,4,5,1,1,1,4,4,0
13711,1,18,3,5,1,1,1,8,1,1
13712,2,59,2,4,5,1,3,2,1,1
13713,1,32,3,2,4,1,1,3,2,0
13714,2,22,4,2,4,1,1,1,2,1
13715,1,42,3,3,2,1,1,1,2,0
13716,1,37,3,2,4,2,1,6,2,0
13717,1,37,4,2,3,1,1,12,2,0
13718,1,21,6,2,3,1,1,8,2,0
13719,1,32,4,3,2,1,1,2,2,0
13720,1,22,6,2,3,1,1,3,2,0
13721,2,22,4,2,4,1,1,4,2,1
13722,1,37,3,2,3,1,1,4,2,0
13723,2,59,3,4,3,1,1,1,1,1
13724,1,16,3,4,3,1,3,1,1,1
13725,1,37,6,3,2,1,1,6,2,0
13726,1,18,4,1,2,1,1,9,1,1
13727,2,42,4,3,2,1,1,2,2,1
13728,2,22,4,5,1,1,1,2,1,1
13729,2,16,4,4,3,1,1,2,1,1
13730,2,37,2,5,1,1,1,3,4,1
13731,2,22,2,7,3,3,1,2,4,1
13732,1,18,2,4,3,1,1,2,1,1
13733,2,22,3,2,4,1,1,8,2,1
13734,1,27,6,2,4,1,1,7,2,0
13735,2,18,4,5,1,1,3,2,1,1
13736,2,16,3,3,2,1,1,1,2,1
13737,2,27,3,2,5,1,1,1,2,1
